281	6879	50
712	9722	395
5	9878	535
55	8600	470
575	7289	545
822	2913	510
11	2485	485
331	7124	465
105	199	15
972	4495	330
657	5428	5
245	4445	490
886	324	380
278	4829	440
246	3502	495
840	4929	590
217	4520	40
680	6129	375
552	7396	375
992	8485	245
898	6724	175
100	9374	145
516	8062	675
49	1638	255
452	1269	540
605	5582	85
627	4320	460
551	9202	160
411	5755	260
518	4384	190
749	3935	315
807	6777	615
429	5839	505
212	3451	90
897	6189	100
320	9473	220
866	8982	50
241	6093	675
955	2183	600
469	211	185
156	1500	695
730	6013	415
463	4454	190
559	3307	560
390	9210	335
833	3902	45
722	9497	365
434	5795	580
896	4154	515
9	6560	405
344	1033	45
645	9552	670
659	6024	85
759	5561	20
176	359	145
758	1488	555
215	7442	720
15	7446	10
979	134	630
464	1299	60
429	5990	90
111	1231	635
324	3004	135
707	3716	145
408	9548	250
178	4814	580
749	759	530
972	6184	215
213	7378	720
162	4827	605
732	4823	665
704	9516	630
15	1583	575
800	5376	420
554	6098	235
935	8070	400
398	3043	240
235	3928	470
861	4947	280
383	133	655
239	4872	100
448	8462	620
121	2136	390
336	1573	125
431	1248	115
260	2821	305
864	2427	590
708	5668	565
900	8595	155
191	5189	295
999	6126	340
567	9007	465
81	6983	720
277	9081	660
548	9280	170
640	5997	690
38	5248	205
289	2651	180
492	9330	100
571	5199	75
485	8311	500
415	1598	590
352	8883	360
128	8020	615
66	1382	115
623	4409	690
233	9276	215
638	5918	380
391	1433	205
333	6634	130
275	9445	585
330	1466	655
235	8335	555
757	8874	60
331	4493	715
648	8147	615
884	3627	530
226	8498	95
51	4629	690
760	462	465
669	9387	520
480	242	190
24	4412	85
944	4551	100
167	8943	245
613	3229	285
143	913	250
213	7272	380
686	4109	630
862	7958	220
812	7368	380
119	9058	650
216	7236	60
905	9190	305
827	5181	415
509	5465	215
562	6154	170
125	7958	320
270	4386	585
838	8769	415
80	2355	30
204	2017	300
823	7778	35
734	7263	250
267	4029	570
666	9499	520
65	8682	505
478	7522	15
708	9619	500
496	3782	525
573	9578	570
723	1440	10
424	6292	535
445	9019	605
485	1382	75
615	5239	320
576	4204	625
489	2752	375
568	8379	530
950	804	290
375	8126	360
125	1668	650
440	9232	255
840	6379	425
186	5898	410
992	7198	605
894	131	225
863	6425	500
734	5671	355
88	3879	415
54	9655	125
632	9862	365
490	9893	195
732	3391	600
177	4626	725
655	1527	425
303	8921	650
117	578	475
469	2538	505
27	5848	340
542	5965	660
948	948	660
848	8047	270
285	5162	300
623	9012	275
249	2115	610
800	2928	495
858	1972	645
310	6799	615
385	7333	555
261	8160	600
721	3916	515
999	6663	60
655	6921	470
426	5215	150
799	4526	290
243	7063	330
423	7236	70
844	1157	175
85	9095	640
963	3105	325
115	45	430
394	3354	180
208	3361	600
808	9125	590
64	4099	15
288	3996	70
388	1479	665
334	2441	360
899	5447	290
714	4283	60
661	9584	590
506	4761	25
657	1363	400
384	5732	0
618	4874	650
90	2282	650
465	2218	200
73	4349	140
975	9048	5
408	3865	30
833	3381	470
967	4858	30
609	721	590
201	4295	160
522	7123	600
654	456	295
507	59	20
31	5369	55
665	5875	150
681	2417	740
514	1467	300
697	9783	95
478	7221	5
431	3999	70
896	3526	430
880	8098	155
644	5234	520
260	9731	230
281	8114	555
524	7092	435
404	9117	550
212	2130	390
33	6242	155
511	1056	420
635	4785	80
443	5566	325
969	8650	90
884	8608	535
58	6288	460
42	6755	35
297	4670	460
506	5538	395
223	4450	655
22	5281	485
687	8522	100
450	9189	270
594	4207	585
968	8735	330
912	4496	545
937	5521	680
886	3452	495
122	6312	710
247	3517	435
236	9712	180
581	3624	690
419	6572	345
718	9936	270
364	8783	685
938	7913	520
589	9513	405
500	4595	10
983	2241	585
392	1589	40
138	6022	465
954	2833	460
413	6412	220
589	6422	375
764	403	90
574	54	105
105	4232	730
354	1525	635
274	153	470
720	1334	115
346	8188	475
418	7262	360
957	8467	390
23	9917	215
262	695	435
625	4575	220
49	6847	20
262	4584	665
975	4227	700
750	1124	600
793	1922	95
318	2387	30
204	3548	320
177	8572	700
7	7784	155
573	7874	575
534	6408	320
982	5440	460
159	8018	440
66	9754	585
468	4646	325
960	2341	435
809	268	395
373	3729	590
409	4164	365
927	8629	95
999	6879	270
688	1493	245
427	4975	425
335	6734	565
560	8108	390
892	3247	650
145	7118	90
163	9352	590
50	4716	655
50	5993	180
443	8177	485
620	3454	115
572	3456	470
380	9627	150
179	7229	55
883	3579	125
351	990	600
455	5187	410
211	9332	385
844	2329	340
108	6364	50
936	4973	525
127	714	365
487	3393	140
492	5381	270
56	5164	95
615	1037	670
223	1742	650
359	3161	245
409	1321	105
237	3658	375
935	9231	105
235	6225	605
902	7053	420
974	3263	95
700	6456	595
223	7837	215
166	9125	665
21	1761	65
193	5560	470
476	3831	225
754	8534	750
988	5933	290
436	9528	305
52	7264	670
913	6739	645
918	9316	615
926	6270	85
307	9258	120
598	1294	40
592	1981	730
298	4819	395
601	4799	85
183	9121	630
285	5856	255
352	2040	425
51	1381	15
511	4355	630
806	8128	40
934	9779	245
329	5612	390
685	6532	195
836	9739	260
158	5659	730
131	3548	140
521	4440	490
42	9615	510
237	9996	100
726	4131	655
51	4884	350
231	9101	250
779	6198	160
9	7288	365
87	2136	60
270	2642	480
204	5928	370
199	5638	485
714	3745	130
100	3119	745
370	3970	275
398	7229	675
641	2052	200
491	8601	80
636	6228	385
599	9452	285
635	9376	150
555	3776	145
247	4139	55
775	8929	310
66	9731	555
617	4593	560
316	3555	60
26	9475	120
535	3216	565
829	4901	350
871	420	690
895	5854	580
588	5257	660
78	1376	165
779	7129	735
859	4472	355
801	7280	130
203	4575	80
120	1262	25
953	1329	585
771	3705	105
75	5855	380
76	8770	590
61	1531	55
562	6979	300
559	9241	290
286	2171	45
650	5880	585
548	4468	260
193	5850	265
828	5246	495
637	1729	55
971	1575	575
171	2120	335
339	8934	40
295	676	85
791	8534	80
242	3762	45
107	5296	150
61	5991	10
768	7653	395
148	7996	260
28	3678	520
385	6456	250
894	8274	395
31	2143	450
387	6915	655
874	5459	230
924	3649	615
532	2169	210
473	8711	585
514	216	565
5	8490	305
673	1972	270
499	9137	575
23	8043	655
388	5953	480
175	68	660
477	9457	680
32	545	420
496	9143	120
907	5740	55
745	777	100
670	6007	75
257	3475	30
401	963	445
563	3558	470
314	3656	445
982	1715	365
482	609	170
804	7782	25
368	68	575
260	8787	100
849	6982	545
309	7332	220
873	8842	455
22	2254	190
119	7068	305
657	8315	555
193	4096	535
562	9173	520
4	1765	140
609	409	275
228	4484	340
813	2637	135
725	50	185
658	3753	350
364	9618	280
510	8816	285
214	9659	80
508	9771	295
501	8201	710
241	4390	620
953	8546	690
95	8215	520
653	407	135
509	1799	365
60	3957	530
805	9405	100
73	7407	95
350	2110	415
364	1888	315
632	2776	445
860	7718	250
263	4658	5
703	1797	660
481	1190	100
792	6800	550
579	1629	425
51	8868	135
46	4373	415
824	4731	375
253	6654	260
513	7422	740
198	9829	480
771	1818	255
633	2458	490
90	238	185
867	3931	10
915	4520	5
157	4673	15
408	2898	150
886	630	110
258	8369	660
139	9994	535
621	3075	225
876	8995	345
104	5917	435
647	1714	260
977	3761	235
760	7936	555
521	170	605
872	4212	490
683	4138	325
469	3071	635
433	651	450
803	7006	75
619	7676	715
433	2448	345
859	9808	505
927	1375	720
448	4727	425
144	1117	440
182	9379	15
50	6848	730
68	33	610
319	7734	690
314	2612	465
653	376	370
659	6473	720
196	4322	555
352	5357	615
350	3228	465
232	2574	550
841	2482	410
583	4778	230
363	4698	535
109	3052	745
89	9916	405
106	5964	80
386	1415	655
839	2412	460
837	1742	195
985	5384	690
659	1388	160
804	5371	95
615	5995	360
705	6759	645
103	701	470
437	861	615
452	3129	300
921	8137	220
71	4313	290
536	1429	730
372	2735	235
691	6623	645
182	7938	205
487	3551	60
970	3069	455
206	3148	20
177	7122	140
89	577	130
260	3749	385
603	9294	275
98	8674	485
843	1851	345
248	3993	550
43	5576	135
759	5228	700
278	9373	225
794	9885	60
939	3433	355
164	1422	315
632	1747	190
441	5143	545
340	3073	695
481	6515	60
249	1393	465
851	2596	330
575	6443	15
850	9913	240
869	1541	260
412	2851	135
187	7834	635
688	4286	665
55	6428	620
177	2962	635
706	9049	505
267	3621	420
620	7458	415
322	2292	115
90	1175	540
879	9913	55
360	3151	330
338	6991	520
969	7149	160
921	3191	550
468	1228	645
801	9034	260
71	6410	330
712	693	250
662	1910	375
489	2437	55
757	1599	165
807	3460	520
657	8811	15
778	4803	470
480	4117	195
103	5838	235
325	3049	85
169	2289	385
258	7309	270
708	5609	575
947	5162	580
85	372	195
176	5346	595
721	5382	500
985	4301	90
269	5658	90
122	1117	460
275	753	215
349	8165	375
72	5223	555
157	291	210
938	7127	525
427	4691	465
582	4160	175
767	2161	565
483	5363	160
15	5918	115
708	454	665
58	3099	650
42	6346	465
993	5209	425
728	5604	185
201	5012	145
202	8507	100
572	8963	620
659	5272	90
616	8701	710
703	2153	175
194	7955	610
346	7137	605
4	915	440
864	3933	220
22	7145	740
481	870	210
396	7965	220
446	6530	290
269	4602	240
420	4570	25
783	1625	645
854	9421	190
552	4118	235
996	1108	735
652	7703	485
25	5322	5
75	2761	330
109	7985	380
861	6474	690
722	4643	475
366	2233	530
13	9394	690
941	3450	370
100	8671	140
443	5493	305
313	1061	400
374	799	120
419	8337	180
220	8931	285
233	4998	325
230	9147	155
581	4176	620
721	7819	660
577	2993	575
469	9756	150
664	4080	305
138	3684	620
549	2406	380
135	8605	50
809	9269	660
665	8755	25
650	132	710
393	2066	475
549	3762	160
704	3076	200
177	2613	505
761	7148	580
157	5282	210
404	4516	635
274	4029	555
683	3473	545
54	5168	45
461	7361	90
595	7641	720
739	1449	265
664	7602	435
69	351	510
413	7212	395
35	6444	210
451	2260	650
685	8654	115
740	38	630
897	1799	365
696	6569	300
741	9395	505
615	5718	695
577	6853	280
998	3165	180
816	5760	375
867	5087	55
186	6256	225
726	2686	550
871	4604	205
378	3214	685
877	3068	185
647	1056	45
226	1598	180
145	4332	430
830	218	300
603	8484	740
777	9080	665
707	4310	490
12	2981	195
427	8371	195
618	2731	250
146	3526	220
384	4911	405
886	3560	520
287	4380	740
910	1911	525
470	1437	85
747	8280	515
372	8705	40
967	2737	370
992	691	115
142	9949	10
497	3533	510
452	8576	515
538	4673	140
958	5273	265
667	5402	75
177	506	510
460	2322	440
283	1961	80
461	1385	285
598	386	430
792	4053	165
974	4608	330
208	6156	365
451	3932	630
415	5268	545
490	9605	65
613	4533	690
773	5615	750
975	112	500
175	9025	310
910	5986	180
764	2797	720
132	4139	560
744	9562	230
114	9832	325
42	3343	190
790	6424	335
955	4662	315
467	7891	370
956	6238	735
486	5941	115
382	3620	295
67	685	65
467	4821	720
998	8988	340
377	7430	540
314	1658	215
146	3610	275
517	9440	380
765	4930	195
770	4811	100
586	4176	410
7	9961	295
504	497	510
108	3359	340
323	1166	290
874	7850	545
590	3602	5
576	9323	250
534	2316	190
555	1157	490
753	7916	385
770	92	635
760	704	715
204	748	290
795	18	545
194	7012	250
844	9873	315
303	5911	585
733	3648	95
992	2708	390
863	9939	715
386	4999	340
468	8299	370
208	7379	305
72	4186	725
769	4403	520
316	7457	95
7	8509	360
689	2967	410
384	3961	425
712	6082	175
658	3073	140
87	7982	660
329	4426	500
758	8116	5
316	8941	40
425	1924	15
66	4908	695
99	4241	15
934	4895	205
694	9843	285
151	4180	90
562	6802	735
938	928	670
763	7667	160
945	4601	720
486	795	70
488	5917	155
149	2873	410
361	3774	550
594	9687	580
442	7741	470
439	6065	385
912	2825	285
980	4680	320
565	8251	310
452	3937	600
921	4645	500
924	9835	545
25	4516	280
450	7073	95
991	7435	655
149	5166	285
610	6744	20
849	3497	405
131	2970	370
652	1339	555
664	7436	10
231	4849	670
766	1153	610
779	9758	480
636	162	290
557	2355	280
921	8318	185
700	5406	420
928	4263	370
680	7506	190
991	6726	750
528	2054	635
339	7405	715
768	9700	405
994	8934	55
360	4767	220
852	5088	160
795	117	190
986	9993	45
784	1162	425
664	9039	470
830	8951	380
413	7148	460
257	7491	595
163	5544	535
167	5531	55
738	1833	160
886	3104	360
740	2996	695
143	1894	185
796	9100	495
461	481	520
526	8462	95
330	6280	145
692	12	480
300	1786	705
803	6897	615
672	9555	675
567	2402	725
262	8613	485
357	7290	375
20	4262	555
163	4181	730
82	7181	360
325	4794	480
109	8012	595
331	91	495
860	7649	105
496	9440	0
665	3729	230
83	6290	545
595	4826	745
228	8231	665
477	5973	390
411	8161	570
435	4778	0
307	9459	475
154	9443	220
880	6955	170
615	6762	610
987	9367	345
788	3792	390
313	9331	255
265	7881	440
802	8963	345
935	8639	480
103	2370	620
560	5721	500
226	2546	370
926	2050	40
2	6484	530
895	8828	640
405	395	180
960	3378	85
516	7770	685
746	2601	560
896	487	435
544	4546	375
515	9909	525
766	9607	575
980	7666	435
193	5665	315
431	2255	370
422	2202	190
820	5215	595
260	9347	625
336	2233	660
192	951	430
784	6526	680
841	692	310
450	4409	90
747	8510	485
877	9197	415
501	3237	590
553	3760	165
422	4892	705
32	8731	320
916	8385	110
781	9400	200
128	4446	345
15	6540	200
634	900	750
938	7313	485
116	5345	30
852	1773	480
322	9642	305
25	5819	185
212	4828	725
271	4769	195
902	570	295
734	4470	415
354	4359	250
586	8863	265
675	3360	20
222	6423	225
946	6557	710
583	6510	575
277	5434	145
242	9114	325
618	691	235
273	6907	105
605	6423	750
157	8679	645
701	5050	630
170	2477	450
26	2945	420
511	2426	305
310	7638	185
515	7005	135
870	817	675
915	2697	665
903	4256	145
439	7376	475
274	9469	645
60	9040	625
925	8858	605
675	4617	185
277	4047	565
794	4963	500
694	8505	405
557	5413	650
203	9258	615
558	8907	690
463	6191	725
596	7253	610
444	1909	355
971	8659	740
734	6816	380
76	8257	575
312	7469	505
775	4330	270
524	1541	550
857	6025	695
881	8262	425
227	6951	560
970	4852	660
606	3335	530
924	1813	510
223	2355	55
334	2607	0
139	5544	530
575	9008	540
823	9488	155
430	5588	425
597	4202	85
695	8796	365
432	6014	715
729	8589	130
935	1088	95
405	1059	745
752	5759	550
206	4208	395
734	966	700
478	9439	250
944	7670	185
456	7049	160
494	9653	670
194	7447	205
754	991	75
652	3723	395
821	959	270
269	6707	435
293	3101	45
818	8719	200
796	4340	95
195	5447	90
548	9760	90
598	9094	470
684	8344	625
6	5728	670
656	3195	235
279	2450	80
175	2702	195
91	7820	225
811	3776	630
593	3749	720
528	7875	455
357	2250	565
338	8603	405
363	4942	540
749	6890	370
869	2356	740
408	3237	620
222	9067	705
510	2419	585
97	3266	690
851	9447	50
550	152	0
644	9455	35
374	3112	300
984	46	540
102	5953	215
384	9132	395
533	6329	75
388	8905	575
223	315	590
797	2125	120
932	6031	700
862	1312	210
521	3262	175
987	9618	240
103	6215	325
381	2090	485
375	9549	505
108	4102	85
496	4870	125
53	7537	240
870	974	675
168	8317	635
647	5658	460
544	5546	90
381	562	520
306	637	110
888	1235	570
471	8551	680
902	6903	460
616	6973	465
992	8918	70
39	9127	575
909	155	245
191	1726	445
582	6164	270
745	5354	110
359	8601	395
431	1858	620
383	8119	540
969	2818	180
61	5576	320
860	8040	55
500	9946	65
941	771	195
687	1699	575
176	8593	720
314	7605	35
473	6159	290
807	1936	590
901	1652	555
290	4126	345
263	1251	190
222	7114	585
469	8493	100
108	2489	130
856	7185	695
462	9074	135
818	4633	640
898	6476	360
110	9223	620
949	279	605
214	8498	10
751	6858	605
834	963	140
876	2725	715
888	1191	595
696	245	550
159	2724	685
488	3978	545
67	4715	180
494	6015	260
728	6503	0
26	8304	40
199	7563	680
113	8081	330
215	3878	420
886	45	95
583	6268	115
531	5908	580
156	488	420
169	4445	175
549	1496	410
632	1644	475
358	1590	200
275	4790	460
350	5670	45
560	2782	180
78	5832	715
371	2375	565
363	2405	735
836	5181	575
176	7585	385
967	8952	205
758	9631	485
307	1608	475
210	5515	150
725	1222	555
347	149	195
548	6631	325
443	1000	75
118	622	135
348	1142	525
289	1911	145
74	3391	110
760	1712	310
955	7834	485
798	3929	130
236	1611	10
124	1146	350
387	2159	125
279	3846	510
529	5747	420
956	3451	400
706	6816	225
615	7000	260
431	6372	615
940	1904	415
881	948	585
218	3530	75
939	3305	665
372	9362	605
17	7608	410
984	8585	740
645	6271	95
923	6420	565
451	8717	405
63	8011	590
222	9056	30
71	7696	85
74	4398	265
814	3497	220
54	8330	265
838	9224	35
939	2824	375
682	1215	5
139	8345	660
372	1507	90
640	1449	100
726	4780	650
843	6824	685
494	6475	480
941	6291	680
865	3059	675
648	2673	350
591	1017	420
349	6773	480
848	3542	690
263	2997	405
24	8717	740
579	9183	620
689	1168	400
827	9849	635
528	7420	515
867	1419	510
723	889	505
827	3079	735
29	7345	510
34	9495	555
317	1791	405
633	9737	345
548	50	495
600	6620	510
716	4277	680
319	5020	15
672	117	410
398	22	660
367	9741	565
661	391	395
782	3723	95
743	1629	730
654	7511	145
726	6597	105
485	5054	170
464	9046	90
157	5174	110
815	1462	165
207	1059	650
335	5960	370
74	3100	225
849	8461	415
652	6491	0
931	6891	665
76	4678	170
701	139	395
980	3465	450
167	1486	480
552	9676	710
917	8069	175
14	6735	700
194	6573	80
592	4262	355
80	8829	525
616	1126	30
438	6574	65
803	6950	215
99	6779	15
186	9137	700
168	3645	215
940	1536	395
980	7957	655
681	8696	445
981	3636	245
548	2322	245
761	2530	745
454	4558	10
505	4770	165
770	5579	340
984	726	470
669	5491	445
789	6201	230
464	5862	680
901	9875	660
138	1314	555
322	7700	150
719	2125	625
956	6662	245
394	7690	255
507	6880	345
372	7132	75
297	45	665
422	4246	465
396	7827	630
545	2523	320
836	1365	160
946	7562	435
245	4725	210
138	7126	135
16	4626	730
30	6987	745
720	7423	205
162	4467	500
585	4106	255
529	1678	440
700	9105	400
991	9236	580
422	3542	720
129	3477	585
889	6445	645
770	8071	210
245	3495	20
530	1525	385
512	2807	85
352	4296	360
28	2031	110
995	1845	660
633	1456	545
40	2175	515
460	6862	730
305	9134	180
601	1958	565
405	6118	270
48	7003	115
571	3438	705
442	6320	360
391	2955	445
131	3439	550
614	1112	450
974	9403	235
731	9924	65
41	5653	590
504	9835	205
711	8418	610
323	3652	645
627	9053	435
849	2691	740
134	2160	710
923	7884	240
991	1550	420
816	6035	175
263	8960	55
869	2808	175
60	9045	435
534	6882	350
751	7286	735
269	4272	580
263	1205	575
110	8341	200
290	60	535
807	7126	520
612	9012	95
701	1971	615
554	8892	80
835	5634	100
601	3394	145
597	4919	210
691	2608	600
554	7863	470
132	8519	250
447	8663	605
489	3777	595
360	5111	395
343	810	5
292	646	190
618	9654	570
878	8001	540
809	9271	610
772	2550	640
507	4912	495
191	8697	100
877	8820	100
814	2432	525
112	3574	620
293	7523	425
657	8121	690
800	1387	645
582	4592	275
3	6571	730
158	6280	75
335	2466	435
236	3083	460
401	4416	480
945	5614	510
469	3670	405
149	5402	735
475	6284	545
159	8232	705
627	8757	435
403	8320	275
406	3520	580
612	8413	475
593	2315	160
610	5367	130
399	2354	710
511	1392	125
664	8595	710
122	211	605
142	590	295
401	2730	220
239	3911	490
201	4862	55
290	9626	160
346	8465	195
466	8771	570
736	9918	625
937	206	540
90	3869	530
744	3451	85
884	9682	370
848	53	595
713	8865	235
631	4770	300
517	6955	645
588	5988	625
98	2144	695
138	1536	275
38	1659	130
344	9014	480
20	503	745
292	8540	550
66	2746	55
983	1676	315
231	8731	235
867	2957	715
167	5326	465
161	7763	70
873	9867	35
833	2593	15
842	7199	475
132	8130	255
507	2252	165
655	1822	105
114	2965	605
704	6003	335
2	8434	340
120	4554	555
943	399	330
116	6469	360
224	6712	725
338	6700	410
517	5210	20
204	8418	0
199	7728	380
758	4558	390
309	4678	165
150	8588	555
94	9148	10
256	2204	335
520	8212	320
961	2519	40
293	9722	460
988	9584	685
401	2354	285
697	8295	335
293	2719	180
772	5897	520
625	553	740
320	4191	500
398	7240	240
454	3131	670
707	3624	635
179	1782	275
45	4205	135
372	8785	705
955	4733	575
561	2295	485
18	6814	535
285	1359	530
527	1441	420
989	7026	505
120	8304	160
690	6125	295
471	8208	60
106	3159	515
435	5441	410
422	6550	525
688	2996	490
822	1584	750
596	5469	440
638	8021	210
986	8634	140
991	4105	260
66	4797	500
141	2980	190
394	1446	270
824	1146	135
990	9494	355
924	8460	255
81	6824	230
85	9971	490
87	5209	300
601	5180	395
614	6900	305
183	2884	50
938	4918	615
498	5645	485
210	3900	50
173	7626	170
563	7243	615
292	9876	675
61	3196	70
16	1009	365
855	6555	310
416	6496	740
770	2798	580
39	6363	60
330	7924	5
197	6796	60
179	2131	535
801	7349	105
973	5580	735
194	2882	645
894	4805	540
684	4308	390
205	8739	525
827	4396	715
664	6123	145
472	4707	535
284	4322	265
949	9835	455
508	7611	680
624	5337	30
92	3037	425
774	9261	105
41	1305	620
923	3522	125
344	3567	365
571	4308	615
439	3228	0
206	9425	720
577	3333	595
532	1300	205
864	9114	105
249	1031	650
372	788	495
715	7089	60
943	9434	35
979	500	410
10	6277	685
538	3156	335
187	4012	500
215	3581	345
718	8414	565
977	3721	720
809	7553	200
219	9231	545
191	5851	105
912	5173	595
294	2820	265
758	9317	690
30	1029	90
984	7527	645
904	6884	645
849	5546	565
465	9836	690
922	5318	545
116	1637	500
565	7662	115
664	8035	645
347	1926	290
758	2522	165
313	16	15
227	8078	410
399	109	635
652	2106	570
74	6934	570
352	3030	465
3	5443	40
299	5030	100
505	9743	345
335	6125	240
148	9820	685
456	8919	255
819	9125	120
718	1358	180
122	4342	35
577	6190	205
833	2850	745
864	6396	500
372	2551	80
775	6946	670
1	7487	285
246	5470	630
428	6186	365
509	764	520
511	3470	125
385	5384	255
30	4690	350
151	1648	65
998	1883	525
316	4755	615
190	9274	510
457	8299	365
521	4914	735
706	74	60
387	663	235
618	1153	295
129	250	5
328	4134	520
765	4450	495
841	2262	695
527	9882	665
265	7778	60
294	9836	480
954	2116	600
378	5200	250
552	1288	630
541	6027	45
56	149	95
8	3256	185
214	6924	145
386	9806	130
297	8358	635
834	571	295
71	277	575
39	7412	695
635	1622	455
704	7212	645
556	7489	415
187	9764	45
608	4212	475
194	3077	405
857	2040	560
961	7102	45
717	930	285
345	9721	80
372	2873	320
303	2599	90
813	4656	150
178	6506	465
586	7279	560
105	5438	665
566	9759	535
653	6516	545
334	4805	260
280	7869	725
696	3051	5
594	9206	735
185	8264	25
742	4654	370
104	4917	585
526	4436	365
336	9501	555
871	3131	135
890	9181	515
162	4151	395
604	3360	345
546	1350	690
51	1083	640
336	8113	300
678	5434	635
852	899	140
971	2418	390
38	5045	460
189	9117	250
864	9258	700
731	5697	695
248	2068	270
182	4229	160
472	5579	305
318	3026	645
876	7197	385
498	585	235
870	6796	455
781	9507	270
250	6303	490
565	8518	270
374	1109	640
380	7015	615
472	8520	260
439	7286	685
656	5323	180
830	9709	320
485	3138	275
184	4219	85
572	9278	535
972	6261	475
73	1064	25
847	8391	140
456	3682	275
888	6848	550
236	2007	510
140	5554	130
653	5779	200
544	6315	25
823	7758	625
500	1719	25
193	4495	490
871	674	515
945	2483	485
925	9289	205
634	2816	505
96	7495	215
915	8764	135
618	5021	525
345	3860	325
128	9647	245
793	6971	240
613	7350	40
607	7603	400
820	725	290
960	5089	245
658	1912	520
368	1222	325
331	4508	410
93	5124	55
220	550	655
644	8018	80
593	6332	240
282	4421	675
928	5410	445
557	1991	410
967	7065	235
417	738	200
333	926	740
394	3834	480
602	3958	510
886	9058	585
885	2020	595
986	1618	580
415	3166	25
228	813	190
121	6329	105
906	2882	345
146	7793	470
967	6068	435
437	8788	720
554	2435	255
439	1689	60
326	994	695
427	3279	25
100	1287	135
864	8236	685
633	8329	60
454	346	230
875	7750	90
11	4846	345
10	9404	375
747	8465	505
686	6334	255
784	3561	705
976	9984	170
54	4612	85
948	7822	465
349	2636	715
250	6684	510
354	7481	5
368	9070	105
152	337	90
188	985	735
174	5752	295
491	5120	110
465	828	420
999	8535	250
16	8881	700
988	6355	250
362	7636	230
623	4127	700
891	252	390
77	1863	735
147	7308	580
234	3821	515
187	3011	730
668	3041	560
891	6217	530
330	3197	305
152	7834	275
147	8373	745
275	8368	625
807	5631	100
896	5805	225
971	8008	425
755	2994	470
627	2084	40
577	6901	25
516	551	155
994	7816	645
899	3566	115
407	3750	25
252	1775	490
380	8384	750
424	9179	80
24	5842	710
974	7157	190
363	3220	525
10	2618	595
243	1758	115
569	737	150
971	3736	190
565	7910	90
984	1967	55
82	8626	465
572	1202	20
469	2905	335
252	7301	420
444	7099	145
442	1481	695
546	7537	215
601	6084	305
460	8643	725
374	2720	415
503	9608	95
25	8434	65
925	584	260
760	4245	415
524	3929	100
420	3538	200
973	4298	590
228	3108	735
63	648	325
536	9215	260
521	7519	325
221	6435	470
266	130	90
729	4620	500
379	1553	205
985	2338	245
20	4797	310
452	1378	650
277	3845	5
412	8623	455
547	6658	610
113	9477	55
317	2219	735
173	5817	480
789	4580	530
665	8837	210
870	1248	120
61	1696	45
511	4984	640
522	8660	400
30	3324	235
368	2434	570
998	8292	555
758	3457	540
939	7019	150
446	7998	475
829	9372	375
145	9676	120
467	8671	215
802	4909	390
731	6066	555
81	9632	290
949	1082	590
954	2417	555
874	6246	310
468	4661	80
18	7059	680
493	8071	155
726	5101	455
457	9214	630
701	9533	420
733	2371	100
880	5796	480
260	656	740
154	5504	435
626	963	285
674	7400	120
864	7427	260
669	4305	420
186	4353	360
666	2331	430
986	1067	165
928	6630	710
159	1156	590
876	9934	610
410	3966	315
372	5495	170
640	4859	425
326	4228	555
116	3468	695
102	4602	40
734	7076	445
787	270	490
660	8974	485
756	9247	390
669	256	340
453	1956	150
172	9270	110
604	1426	115
5	1536	655
58	3506	190
4	2796	120
273	6846	205
349	8705	720
575	4829	320
907	4665	470
362	3859	365
959	8312	370
859	7369	100
254	6212	570
266	766	230
264	7708	470
433	5559	605
669	8074	630
200	3403	125
520	8527	485
234	2994	70
603	6174	500
73	4486	60
126	9070	710
368	7018	715
426	5854	520
111	3975	30
163	7279	390
310	8334	660
18	893	330
62	3404	450
375	8728	745
665	5858	675
547	8591	535
241	6468	160
620	2354	455
242	3991	290
976	8914	560
713	7908	185
403	7125	260
445	6258	40
595	4130	670
697	5045	365
780	9594	700
217	2009	610
963	1933	325
145	9637	510
630	8782	310
98	8246	635
722	5803	200
70	8703	625
206	5307	420
924	9539	65
280	7649	30
688	9996	340
730	708	660
943	9066	280
413	1515	70
954	7277	160
372	281	360
267	499	85
261	2044	615
54	746	225
376	4442	200
391	9081	300
100	6632	15
240	2576	45
381	2526	585
79	4981	690
782	6320	620
548	3536	500
876	9405	180
591	2533	470
833	6879	730
613	9173	50
741	7388	515
753	2009	590
6	7197	745
993	4683	520
754	8069	485
879	8388	360
972	6276	645
701	4673	640
816	5592	210
562	4992	430
442	9181	270
921	2302	105
920	1162	100
387	6851	15
105	2903	80
633	1960	250
190	7699	740
622	224	240
201	7023	30
987	733	265
989	1270	125
323	6656	690
133	8355	580
699	2410	540
573	2319	670
792	66	120
56	213	695
915	1945	95
592	6053	200
985	7596	370
659	2442	345
103	8869	615
350	5565	200
763	6613	60
444	264	355
16	4197	30
929	3468	505
165	1811	130
628	6893	140
160	3348	640
628	4869	515
621	4263	130
340	1552	495
812	5782	365
58	7501	750
900	8754	325
154	56	560
957	4276	660
306	6084	440
821	8815	695
431	126	655
185	3504	630
710	435	720
57	7362	0
399	9059	240
977	4837	425
114	23	225
434	5241	610
410	1020	405
740	6650	10
313	6748	410
215	2551	480
810	7237	425
735	2440	50
187	4181	120
844	2309	125
67	6298	125
969	365	10
992	5245	320
562	5220	495
412	9577	520
597	9859	360
788	6297	640
132	9968	285
288	5414	35
774	8810	260
